timestamp,gamma_rad,dgamma_radps,phi_rad,dphi_radps
22.8747138977, 3.5763745308, 0.9544240236, 0.9082703590, 0.5722656250
22.8847141266, 3.5819582939, 0.9453381896, 0.9082703590, 0.5722656250
22.8947162628, 3.5877401829, 0.8915586472, 0.9241627455, 0.5996093750
22.9047183990, 3.5937924385, 0.8695673943, 0.9241627455, 0.5996093750
22.9147224426, 3.5998783112, 0.8262227178, 0.9372705221, 0.6113281250
22.9247245789, 3.6058666706, 0.8091215491, 0.9372705221, 0.6113281250
22.9347209930, 3.6117935181, 0.7889235616, 0.9481956363, 0.6074218750
22.9447288513, 3.6179018021, 0.7702049613, 0.9481956363, 0.6074218750
22.9547252655, 3.6237478256, 0.8016149998, 0.9589563608, 0.5996093750
22.9647274017, 3.6295812130, 0.8302234411, 0.9589563608, 0.5996093750
22.9747295380, 3.6353163719, 0.8085387349, 0.9696925282, 0.5859375000
22.9847316742, 3.6412644386, 0.7966865301, 0.9696925282, 0.5859375000
22.9947338104, 3.6471114159, 0.7762311101, 0.9801011682, 0.5917968750
23.0047340393, 3.6523604393, 0.6313405037, 0.9801011682, 0.5917968750
23.0147361755, 3.6574974060, 0.5574046373, 0.9888205528, 0.5234375000
23.0249137878, 3.6626265049, 0.4629453123, 0.9888205528, 0.5234375000
23.0353908539, 3.6680884361, 0.4902099371, 0.9931809902, 0.5273437500
23.0455646515, 3.6737504005, 0.5335403085, 0.9931809902, 0.5273437500
23.0554733276, 3.6795825958, 0.6199985147, 0.9968277812, 0.5683593750
23.0647411346, 3.6855778694, 0.6874700785, 0.9968277812, 0.5683593750
23.0763072968, 3.6915950775, 0.6959927082, 1.0035253763, 0.6054687500
23.0865879059, 3.6978397369, 0.7471053004, 1.0035253763, 0.6054687500
23.0968475342, 3.7039949894, 0.8886271715, 1.0122764111, 0.6230468750
23.1071414948, 3.7099373341, 1.1002044678, 1.0122764111, 0.6230468750
23.1174125671, 3.7156901360, 1.0550559759, 1.0239298344, 0.6035156250
23.1273918152, 3.7214808464, 1.0062595606, 1.0239298344, 0.6035156250
23.1373634338, 3.7272150517, 0.7992031574, 1.0375924110, 0.5703125000
23.1447563171, 3.7328944206, 0.5658124685, 1.0375924110, 0.5703125000
23.1573867798, 3.7387182713, 0.4764820337, 1.0472007990, 0.5683593750
23.1663227081, 3.7444493771, 0.4828766286, 1.0472007990, 0.5683593750
23.1774024963, 3.7502441406, 0.4961468577, 1.0525522232, 0.5781250000
23.1874141693, 3.7562584877, 0.4261798859, 1.0525522232, 0.5781250000
23.1974163055, 3.7621657848, 0.4503077865, 1.0578211546, 0.5917968750
23.2073726654, 3.7680525780, 0.6759861112, 1.0578211546, 0.5917968750
23.2164058685, 3.7740132809, 0.7274787426, 1.0670434237, 0.5839843750
23.2268924713, 3.7799839973, 0.8667504787, 1.0670434237, 0.5839843750
23.2373332977, 3.7857465744, 1.0543044806, 1.0764765739, 0.5878906250
23.2472438812, 3.7914948463, 1.1935391426, 1.0764765739, 0.5878906250
23.2572479248, 3.7971687317, 1.2343227863, 1.0818505287, 0.5761718750
23.2651481628, 3.8026738167, 1.1066149473, 1.0818505287, 0.5761718750
23.2771854401, 3.8079431057, 1.0488342047, 1.0924203396, 0.5488281250
23.2871322632, 3.8128206730, 0.9794667959, 1.0924203396, 0.5488281250
23.2971611023, 3.8176524639, 0.9673561454, 1.1001582146, 0.5097656250
23.3070697784, 3.8223383427, 1.0473116636, 1.1001582146, 0.5097656250
23.3170795441, 3.8268787861, 1.1222518682, 1.1095995903, 0.4550781250
23.3270740509, 3.8311197758, 1.1361602545, 1.1095995903, 0.4550781250
23.3370800018, 3.8351225853, 1.0107343197, 1.1158707142, 0.4121093750
23.3469638824, 3.8389451504, 0.8986737728, 1.1158707142, 0.4121093750
23.3569641113, 3.8425774574, 0.7544166446, 1.1204065084, 0.3750000000
23.3669834137, 3.8461639881, 0.6756521463, 1.1204065084, 0.3750000000
23.3768863678, 3.8495581150, 0.6936717033, 1.1239531040, 0.3437500000
23.3868865967, 3.8528435230, 0.6904691458, 1.1239531040, 0.3437500000
23.3968753815, 3.8560538292, 0.6213259697, 1.1273968220, 0.3164062500
23.4068717957, 3.8589861393, 0.5749450922, 1.1273968220, 0.3164062500
23.4167976379, 3.8617353439, 0.5293939114, 1.1303642988, 0.2597656250
23.4267997742, 3.8642370701, 0.3963892162, 1.1303642988, 0.2597656250
23.4367637634, 3.8665356636, 0.2377779335, 1.1326532364, 0.2128906250
23.4467086792, 3.8685960770, 0.1533290446, 1.1326532364, 0.2128906250
23.4567127228, 3.8704316616, 0.1842437088, 1.1339622736, 0.1679687500
23.4667110443, 3.8719420433, 0.1878460050, 1.1339622736, 0.1679687500
23.4766292572, 3.8731961250, 0.2865568399, 1.1356874704, 0.1074218750
23.4866142273, 3.8741171360, 0.2949259281, 1.1356874704, 0.1074218750
23.4966354370, 3.8745770454, 0.2013330460, 1.1379556656, 0.0371093750
23.5065402985, 3.8748233318, 0.0093886405, 1.1379556656, 0.0371093750
23.5165386200, 3.8746595383, 0.0706802756, 1.1392798424, -0.0527343750
23.5265407562, 3.8738944530, 0.0603470653, 1.1392798424, -0.0527343750
23.5365390778, 3.8727326393, 0.1768904030, 1.1408081055, -0.1406250000
23.5464401245, 3.8710961342, -0.0255898237, 1.1408081055, -0.1406250000
23.5564460754, 3.8692173958, -0.3908506632, 1.1418348551, -0.2050781250
23.5664596558, 3.8670358658, -0.7201287150, 1.1418348551, -0.2050781250
23.5763645172, 3.8643834591, -0.7252697945, 1.1395796537, -0.2675781250
23.5863513947, 3.8612675667, -0.6774247885, 1.1395796537, -0.2675781250
23.5963745117, 3.8576683998, -0.5074677467, 1.1372052431, -0.3671875000
23.6063556671, 3.8534049988, -0.3813467026, 1.1372052431, -0.3671875000
23.6162681580, 3.8487310410, -0.4187519848, 1.1359784603, -0.4843750000
23.6262798309, 3.8433763981, -0.7754437327, 1.1359784603, -0.4843750000
23.6362857819, 3.8374495506, -0.9580754042, 1.1315630674, -0.5957031250
23.6461868286, 3.8310322762, -1.0443074703, 1.1315630674, -0.5957031250
23.6562004089, 3.8243355751, -1.0266833305, 1.1241127253, -0.6660156250
23.6661891937, 3.8172135353, -0.8198426366, 1.1241127253, -0.6660156250
23.6761093140, 3.8097910881, -0.7134062052, 1.1169892550, -0.7382812500
23.6861190796, 3.8019154072, -0.7410331368, 1.1169892550, -0.7382812500
23.6961174011, 3.7936930656, -0.8132727742, 1.1093739271, -0.8222656250
23.7060241699, 3.7757663727, -1.1635932922, 1.1093739271, -0.8222656250
23.7160186768, 3.7660460472, -1.0028413534, 1.0996358395, -0.9101562500
23.7260341644, 3.7559058666, -1.0099267960, 1.0996358395, -0.9101562500
23.7359962463, 3.7456250191, -1.4579888582, 1.0892091990, -1.0078125000
23.7459335327, 3.7353038788, -1.3467348814, 1.0892091990, -1.0078125000
23.7559337616, 3.7249543667, -1.2178671360, 1.0757572651, -1.0332031250
23.7659397125, 3.7148592472, -1.2216041088, 1.0757572651, -1.0332031250
23.7758483887, 3.7048771381, -1.2338551283, 1.0627665520, -1.0039062500
23.7858524323, 3.6949672699, -1.1230432987, 1.0627665520, -1.0039062500
23.7958488464, 3.6849787235, -0.9503791928, 1.0500557423, -0.9863281250
23.8057594299, 3.6750349998, -0.9444286823, 1.0500557423, -0.9863281250
23.8157768250, 3.6647081375, -0.9816646576, 1.0381770134, -0.9980468750
23.8257751465, 3.6542239189, -0.9861705303, 1.0381770134, -0.9980468750
23.8357372284, 3.6436829567, -1.0078657866, 1.0259134769, -1.0429687500
23.8456745148, 3.6329853535, -1.1152051687, 1.0259134769, -1.0429687500
23.8556804657, 3.6223976612, -1.1869481802, 1.0125921965, -1.0644531250
23.8656806946, 3.6118998528, -1.2213789225, 1.0125921965, -1.0644531250
23.8755950928, 3.6014294624, -1.1785231829, 0.9975930452, -1.0468750000
23.8856048584, 3.5911393166, -1.1295386553, 0.9975930452, -1.0468750000
23.8955917358, 3.5807528496, -1.1026746035, 0.9829190373, -1.0351562500
23.9055633545, 3.5701169968, -1.0347058773, 0.9829190373, -1.0351562500
23.9155044556, 3.5594747066, -1.0220443010, 0.9681438208, -1.0527343750
23.9255161285, 3.5485899448, -1.0513994694, 0.9681438208, -1.0527343750
23.9355106354, 3.5375351906, -1.0899255276, 0.9533467293, -1.0957031250
23.9454154968, 3.5262317657, -1.1297161579, 0.9533467293, -1.0957031250
23.9554195404, 3.5147864819, -1.1387078762, 0.9372246265, -1.1347656250
23.9654216766, 3.5034635067, -1.2201864719, 0.9372246265, -1.1347656250
23.9753475189, 3.4917969704, -1.3267084360, 0.9172168970, -1.1367187500
23.9853401184, 3.4802212715, -1.3188627958, 0.9172168970, -1.1367187500
23.9953441620, 3.4686350822, -1.3154416084, 0.8912239075, -1.1640625000
24.0053443909, 3.4571294785, -1.2026343346, 0.8912239075, -1.1640625000
24.0152759552, 3.4456248283, -1.1366578341, 0.8628649116, -1.1542968750
24.0252723694, 3.4341194630, -1.0504474640, 0.8628649116, -1.1542968750
24.0352687836, 3.4227733612, -1.0020227432, 0.8348559737, -1.1425781250
24.0452728271, 3.4113466740, -0.9447830915, 0.8348559737, -1.1425781250
24.0551700592, 3.4000916481, -0.9272069931, 0.8057748675, -1.1269531250
24.0651779175, 3.3889303207, -0.9094074368, 0.8057748675, -1.1269531250
24.0751800537, 3.3777852058, -0.8709640503, 0.7750327587, -1.1171875000
24.0850906372, 3.3667297363, -0.8892858028, 0.7750327587, -1.1171875000
24.0950927734, 3.3559532166, -0.9019486308, 0.7445897460, -1.1015625000
24.1050853729, 3.3450880051, -0.9094866514, 0.7445897460, -1.1015625000
24.1150569916, 3.3344039917, -0.8667886257, 0.7115202546, -1.0820312500
24.1250400543, 3.3239867687, -0.8678466678, 0.7115202546, -1.0820312500
24.1350097656, 3.3138327599, -0.8309984803, 0.6762596965, -1.0546875000
24.1449794769, 3.3036844730, -0.8307093382, 0.6762596965, -1.0546875000
24.1549491882, 3.2935354710, -0.8121472597, 0.6351816058, -1.0078125000
24.1649322510, 3.2832179070, -0.8286405802, 0.6351816058, -1.0078125000
24.1749324799, 3.2728948593, -0.8529457450, 0.5922861695, -1.0039062500
24.1849327087, 3.2624197006, -0.8845941424, 0.5922861695, -1.0039062500
24.1949348450, 3.2519338131, -0.8695507050, 0.5432624817, -1.0332031250
24.2049388885, 3.2417151928, -0.8624279499, 0.5432624817, -1.0332031250
24.2149391174, 3.2315075397, -0.8509749174, 0.4865340292, -1.0351562500
24.2249393463, 3.2215585709, -0.8583396673, 0.4865340292, -1.0351562500
24.2349433899, 3.2117037773, -0.8362426162, 0.4250494838, -1.0078125000
24.2449531555, 3.2021098137, -0.8275015354, 0.4250494838, -1.0078125000
24.2549457550, 3.1927027702, -0.8069517016, 0.3560729325, -0.9648437500
24.2649478912, 3.1833913326, -0.8292810917, 0.3560729325, -0.9648437500
24.2749519348, 3.1740837097, -0.8397915363, 0.2831342220, -0.9433593750
24.2849521637, 3.1647777557, -0.8657324314, 0.2831342220, -0.9433593750
24.2949523926, 3.1553931236, -0.8721776605, 0.2033963054, -0.9199218750
24.3049545288, 3.1461768150, -0.8724794984, 0.2033963054, -0.9199218750
24.3149566650, 3.1371326447, -0.8581557870, 0.1140939295, -0.9316406250
24.3249607086, 3.1283612251, -0.8413059711, 0.1140939295, -0.9316406250
24.3349590302, 3.1201002598, -0.8074300885, 0.0126088951, -0.8945312500
24.3449859619, 3.1121077538, -0.7775905132, 0.0126088951, -0.8945312500
24.3549652100, 3.1044480801, -0.7485873103, -0.0898520276, -0.8281250000
24.3649635315, 3.0969798565, -0.7330542207, -0.0898520276, -0.8281250000
24.3749656677, 3.0895266533, -0.7391979694, -0.1879652888, -0.7597656250
24.3849697113, 3.0817124844, -0.7705530524, -0.1879652888, -0.7597656250
24.3949699402, 3.0737047195, -0.8005862832, -0.2835786641, -0.7578125000
24.4049720764, 3.0655708313, -0.8187493086, -0.2835786641, -0.7578125000
24.4149703979, 3.0576639175, -0.7933021784, -0.3846410811, -0.8046875000
24.4249763489, 3.0500383377, -0.7847949862, -0.3846410811, -0.8046875000
24.4349765778, 3.0424959660, -0.7726615071, -0.4857648909, -0.7675781250
24.4449768066, 3.0350530148, -0.7705932856, -0.4857648909, -0.7675781250
24.4549770355, 3.0278449059, -0.7515408993, -0.5731914043, -0.7343750000
24.4649772644, 3.0206301212, -0.7617070675, -0.5731914043, -0.7343750000
24.4749774933, 3.0132396221, -0.7895852923, -0.6571184397, -0.7109375000
24.4849815369, 3.0054748058, -0.8366409540, -0.6571184397, -0.7109375000
24.4949836731, 2.9975903034, -0.8653099537, -0.7344800830, -0.7285156250
24.5049839020, 2.9892387390, -0.9211766720, -0.7344800830, -0.7285156250
24.5149860382, 2.9806289673, -0.9453051686, -0.8059802055, -0.7832031250
24.5249843597, 2.9721522331, -0.9463317990, -0.8059802055, -0.7832031250
24.5350131989, 2.9639186859, -0.9217914939, -0.8759377599, -0.8417968750
24.5449886322, 2.9558503628, -0.9139816761, -0.8759377599, -0.8417968750
24.5549888611, 2.9481306076, -0.8822212219, -0.9401702881, -0.8066406250
24.5649890900, 2.9407141209, -0.8376381993, -0.9401702881, -0.8066406250
24.5749912262, 2.9337656498, -0.7852385640, -0.9917272925, -0.7578125000
24.5849952698, 2.9271719456, -0.7539379597, -0.9917272925, -0.7578125000
24.5950870514, 2.9206349850, -0.7351750731, -1.0328017473, -0.6738281250
24.6053638458, 2.9141881466, -0.7266623974, -1.0328017473, -0.6738281250
24.6156558990, 2.9078114033, -0.7312025428, -1.0717176199, -0.6464843750
24.6258239746, 2.9012153149, -0.7603220940, -1.0717176199, -0.6464843750
24.6361083984, 2.8945260048, -0.7891220450, -1.1065121889, -0.6386718750
24.6463794708, 2.8876397610, -0.8050450683, -1.1065121889, -0.6386718750
24.6550064087, 2.8807187080, -0.8190395832, -1.1481177807, -0.6738281250
24.6650047302, 2.8738539219, -0.8200944662, -1.1481177807, -0.6738281250
24.6750030518, 2.8670895100, -0.7970572710, -1.1697615385, -0.6640625000
24.6850070953, 2.8605360985, -0.7919729352, -1.1697615385, -0.6640625000
24.6950092316, 2.8544685841, -0.7641643882, -1.1895033121, -0.6269531250
24.7050094604, 2.8488948345, -0.7247878909, -1.1895033121, -0.6269531250
24.7176246643, 2.8438696861, -0.6669468284, -1.1970665455, -0.5781250000
24.7276287079, 2.8391842842, -0.6220413446, -1.1970665455, -0.5781250000
24.7376384735, 2.8346533775, -0.5851533413, -1.2071712017, -0.4472656250
24.7476272583, 2.8302567005, -0.5806345940, -1.2071712017, -0.4472656250
24.7566738129, 2.8261880875, -0.5865048766, -1.2206665277, -0.4003906250
24.7676696777, 2.8224415779, -0.5699206591, -1.2206665277, -0.4003906250
24.7776622772, 2.8188970089, -0.5303128958, -1.2198956013, -0.3281250000
24.7876720428, 2.8155076504, -0.5316951871, -1.2198956013, -0.3281250000
24.7975730896, 2.8120203018, -0.5247986317, -1.2172344923, -0.3007812500
24.8075790405, 2.8087787628, -0.5054911971, -1.2172344923, -0.3007812500
24.8173217773, 2.8060317039, -0.4534643888, -1.2134040594, -0.2714843750
24.8274536133, 2.8041529655, -0.3825323582, -1.2134040594, -0.2714843750
24.8374958038, 2.8027744293, -0.3083447814, -1.2052658796, -0.1582031250
24.8474903107, 2.8016185760, -0.2308126837, -1.2052658796, -0.1582031250
24.8574047089, 2.8007166386, -0.1768217236, -1.1943030357, -0.0781250000
24.8674125671, 2.8001685143, -0.1186840385, -1.1943030357, -0.0781250000
24.8774108887, 2.8000786304, -0.0616394505, -1.1899302006, -0.0429687500
24.8873214722, 2.8003547192, -0.0390663296, -1.1899302006, -0.0429687500
24.8973236084, 2.8012604713, 0.0089296401, -1.1859153509, 0.0664062500
24.9073505402, 2.8026397228, 0.0803433061, -1.1859153509, 0.0664062500
24.9172554016, 2.8045675755, 0.1665505320, -1.1730437279, 0.1816406250
24.9272441864, 2.8071196079, 0.2633888721, -1.1730437279, 0.1816406250
24.9372444153, 2.8103225231, 0.3735079765, -1.1585102081, 0.2617187500
24.9471626282, 2.8139631748, 0.4756698012, -1.1585102081, 0.2617187500
24.9571571350, 2.8180818558, 0.5754088163, -1.1472225189, 0.3417968750
24.9671592712, 2.8228077888, 0.6568849683, -1.1472225189, 0.3417968750
24.9771595001, 2.8280544281, 0.7415157557, -1.1363966465, 0.4414062500
24.9870719910, 2.8339705467, 0.8224390149, -1.1363966465, 0.4414062500
24.9970760345, 2.8407316208, 0.9070613384, -1.1226196289, 0.5605468750
25.0070018768, 2.8480076790, 0.9648898840, -1.1226196289, 0.5605468750
25.0169887543, 2.8555791378, 1.0011125803, -1.1025457382, 0.6914062500
25.0269870758, 2.8631763458, 1.0134460926, -1.1025457382, 0.6914062500
25.0369968414, 2.8708033562, 1.0225239992, -1.0785893202, 0.7304687500
25.0468921661, 2.8785467148, 0.9960265756, -1.0785893202, 0.7304687500
25.0569000244, 2.8862788677, 0.9942247868, -1.0537055731, 0.7402343750
25.0669040680, 2.8940572739, 0.9968980551, -1.0537055731, 0.7402343750
25.0768127441, 2.9025013447, 1.0149589777, -1.0256340504, 0.7695312500
25.0868167877, 2.9110140800, 1.0257121325, -1.0256340504, 0.7695312500
25.0968170166, 2.9197759628, 1.0495346785, -0.9897477627, 0.8242187500
25.1067428589, 2.9286396503, 1.0551711321, -0.9897477627, 0.8242187500
25.1167201996, 2.9377341270, 1.0825886726, -0.9462710023, 0.8457031250
25.1267299652, 2.9470751286, 1.0951570272, -0.9462710023, 0.8457031250
25.1366443634, 2.9568383694, 1.1410474777, -0.8947462440, 0.9101562500
25.1466293335, 2.9669239521, 1.1553525925, -0.8947462440, 0.9101562500
25.1566390991, 2.9771857262, 1.1715340614, -0.8322665691, 0.9765625000
25.1666374207, 2.9876403809, 1.1637424231, -0.8322665691, 0.9765625000
25.1765518188, 2.9974689484, 1.1529505253, -0.7583760023, 1.0000000000
25.1865539551, 3.0071916580, 1.1089537144, -0.7583760023, 1.0000000000
25.1965579987, 3.0169961452, 1.0796904564, -0.6826867461, 0.9726562500
25.2064666748, 3.0265848637, 1.0279294252, -0.6826867461, 0.9726562500
25.2164630890, 3.0358247757, 1.0122956038, -0.5992612839, 0.9218750000
25.2264690399, 3.0451669693, 0.9904425144, -0.5992612839, 0.9218750000
25.2364540100, 3.0547068119, 1.0096887350, -0.5143953562, 0.9101562500
25.2463684082, 3.0642898083, 0.9978368282, -0.5143953562, 0.9101562500
25.2563819885, 3.0740654469, 1.0065732002, -0.4293161929, 0.9238281250
25.2663803101, 3.0836887360, 0.9757473469, -0.4293161929, 0.9238281250
25.2762813568, 3.1016488075, 0.9524453282, -0.3442017734, 0.9160156250
25.2862930298, 3.1104791164, 0.8944904804, -0.3442017734, 0.9160156250
25.2962951660, 3.1104791164, 0.8669620752, -0.2647298872, 0.8535156250
25.3061943054, 3.1272997856, 0.8116394281, -0.2647298872, 0.8535156250
25.3161964417, 3.1354029179, 0.7916982174, -0.1859728396, 0.8027343750
25.3261947632, 3.1436882019, 0.7551162243, -0.1859728396, 0.8027343750
25.3361663818, 3.1519794464, 0.7620544434, -0.1166082770, 0.7851562500
25.3461093903, 3.1603729725, 0.7484562993, -0.1166082770, 0.7851562500
25.3561115265, 3.1685795784, 0.7498993874, -0.0510992371, 0.7929687500
25.3661117554, 3.1766088009, 0.7240048051, -0.0510992371, 0.7929687500
25.3760643005, 3.1843888760, 0.7026512623, 0.0140446844, 0.7812500000
25.3860397339, 3.1919760704, 0.6645626426, 0.0140446844, 0.7812500000
25.3959598541, 3.1994824409, 0.6434710026, 0.0739747733, 0.7304687500
25.4059467316, 3.2067985535, 0.6160704494, 0.0739747733, 0.7304687500
25.4159374237, 3.2136526108, 0.6089987755, 0.1278221160, 0.7070312500
25.4259414673, 3.2204344273, 0.5851430893, 0.1278221160, 0.7070312500
25.4358520508, 3.2271065712, 0.5799520612, 0.1742245555, 0.6777343750
25.4458503723, 3.2338607311, 0.5715456605, 0.1742245555, 0.6777343750
25.4558563232, 3.2405200005, 0.5622586608, 0.2170308679, 0.6738281250
25.4657688141, 3.2469029427, 0.5443685055, 0.2170308679, 0.6738281250
25.4757690430, 3.2532110214, 0.5382474661, 0.2538641989, 0.6503906250
25.4857711792, 3.2592542171, 0.5152785182, 0.2538641989, 0.6503906250
25.4956912994, 3.2652239799, 0.4932295680, 0.2845065892, 0.6230468750
25.5056838989, 3.2710912228, 0.4725492895, 0.2845065892, 0.6230468750
25.5156879425, 3.2765293121, 0.4747082591, 0.3083216548, 0.5898437500
25.5256061554, 3.2819075584, 0.4429975748, 0.3083216548, 0.5898437500
25.5355968475, 3.2871060371, 0.4138948023, 0.3292027414, 0.5214843750
25.5455894470, 3.2919747829, 0.3806667328, 0.3292027414, 0.5214843750
25.5555973053, 3.2967000008, 0.3516866565, 0.3455342948, 0.5019531250
25.5655212402, 3.3010060787, 0.3096971512, 0.3455342948, 0.5019531250
25.5755214691, 3.3046820164, 0.2598541677, 0.3560457528, 0.4609375000
25.5855216980, 3.3078324795, 0.2237634063, 0.3560457528, 0.4609375000
25.5955238342, 3.3105263710, 0.2054417729, 0.3613009751, 0.3710937500
25.6054248810, 3.3126659393, 0.1627472639, 0.3613009751, 0.3710937500
25.6154270172, 3.3141827583, 0.1354637295, 0.3631438315, 0.2187500000
25.6254272461, 3.3155522346, 0.0848200619, 0.3631438315, 0.2187500000
25.6353397369, 3.3165740967, 0.0409204289, 0.3622500896, 0.1367187500
25.6453437805, 3.3172385693, 0.0138604827, 0.3622500896, 0.1367187500
25.6553363800, 3.3180639744, 0.0076679401, 0.3571468890, 0.1054687500
25.6653022766, 3.3187623024, 0.0224041920, 0.3571468890, 0.1054687500
25.6752815247, 3.3194527626, 0.0309539735, 0.3510525823, 0.0917968750
25.6852512360, 3.3200547695, 0.0286495164, 0.3510525823, 0.0917968750
25.6952228546, 3.3202965260, 0.0142546128, 0.3429917991, 0.0625000000
25.7051906586, 3.3203368187, 0.0037664138, 0.3429917991, 0.0625000000
25.7151794434, 3.3198640347, -0.0454486944, 0.3350802064, 0.0097656250
25.7251777649, 3.3189678192, -0.0946877152, 0.3350802064, 0.0097656250
25.7351818085, 3.3176479340, -0.1521304697, 0.3218997419, -0.0742187500
25.7451839447, 3.3158719540, -0.1873523295, 0.3218997419, -0.0742187500
25.7551860809, 3.3137443066, -0.2264429778, 0.3060869277, -0.1640625000
25.7651920319, 3.3113739491, -0.2638162673, 0.3060869277, -0.1640625000
25.7751903534, 3.3087551594, -0.2990565896, 0.2885487080, -0.2187500000
25.7851924896, 3.3059523106, -0.3268825710, 0.2885487080, -0.2187500000
25.7951927185, 3.3026411533, -0.3668380976, 0.2687748671, -0.2812500000
25.8051967621, 3.2990109921, -0.4148212969, 0.2687748671, -0.2812500000
25.8151950836, 3.2948091030, -0.4622987211, 0.2458304465, -0.3652343750
25.8251972198, 3.2899873257, -0.5210841298, 0.2458304465, -0.3652343750
25.8352012634, 3.2842652798, -0.5874905586, 0.2320847362, -0.4199218750
25.8452014923, 3.2779374123, -0.6596557498, 0.2320847362, -0.4199218750
25.8552036285, 3.2705078125, -0.7348276377, 0.1844311357, -0.6386718750
25.8652076721, 3.2624077797, -0.8155350685, 0.1844311357, -0.6386718750
25.8752059937, 3.2537639141, -0.8752509952, 0.1409565806, -0.7929687500
25.8852119446, 3.2442221642, -0.9428045750, 0.1409565806, -0.7929687500
25.8952102661, 3.2337708473, -1.0194373131, 0.0891203657, -0.9316406250
25.9052124023, 3.2226934433, -1.0846859217, 0.0891203657, -0.9316406250
25.9152126312, 3.2111072540, -1.1197268963, 0.0298732147, -1.0761718750
25.9252147675, 3.1992173195, -1.1290137768, 0.0298732147, -1.0761718750
25.9352188110, 3.1873102188, -1.1290585995, -0.0346098915, -1.1171875000
25.9452190399, 3.1751787663, -1.1426811218, -0.0346098915, -1.1171875000
25.9552192688, 3.1629459858, -1.1509184837, -0.0998624787, -1.1308593750
25.9652233124, 3.1503717899, -1.1758204699, -0.0998624787, -1.1308593750
25.9752273560, 3.1376330853, -1.1749588251, -0.1652209312, -1.1640625000
25.9852275848, 3.1249437332, -1.1801457405, -0.1652209312, -1.1640625000
25.9952278137, 3.1124382019, -1.1567198038, -0.2289050967, -1.1640625000
26.0052318573, 3.1004791260, -1.1306868792, -0.2289050967, -1.1640625000
26.0152339935, 3.0888643265, -1.0999466181, -0.2911559343, -1.0859375000
26.0252380371, 3.0775907040, -1.0762020350, -0.2911559343, -1.0859375000
26.0352401733, 3.0666739941, -1.0400968790, -0.3475309610, -1.0312500000
26.0452518463, 3.0560774803, -1.0088599920, -0.3475309610, -1.0312500000
26.0552425385, 3.0455794334, -0.9817085266, -0.3984771967, -0.9589843750
26.0652446747, 3.0352790356, -0.9749308825, -0.3984771967, -0.9589843750
26.0752468109, 3.0247962475, -0.9782500267, -0.4448353648, -0.9296875000
26.0852470398, 3.0141422749, -1.0180537701, -0.4448353648, -0.9296875000
26.0952472687, 3.0036215782, -1.0198466778, -0.4902615547, -0.9472656250
26.1052494049, 2.9933118820, -1.0074006319, -0.4902615547, -0.9472656250
26.1152515411, 2.9832248688, -0.9794471264, -0.5349557400, -0.9531250000
26.1255588531, 2.9736485481, -0.9517278075, -0.5349557400, -0.9531250000
26.1357135773, 2.9644079208, -0.9209741354, -0.5768700242, -0.9140625000
26.1452598572, 2.9555237293, -0.8986963034, -0.5768700242, -0.9140625000
26.1561756134, 2.9467279911, -0.8818647265, -0.6163122058, -0.8554687500
26.1666393280, 2.9377200603, -0.8804206252, -0.6163122058, -0.8554687500
26.1767368317, 2.9292886257, -0.8365786076, -0.6522851586, -0.8183593750
26.1870021820, 2.9215149879, -0.7810642123, -0.6522851586, -0.8183593750
26.1972885132, 2.9140706062, -0.7647221088, -0.6856623888, -0.7695312500
26.2075576782, 2.9067041874, -0.7546224594, -0.6856623888, -0.7695312500
26.2178440094, 2.8995246887, -0.7334931493, -0.7232066393, -0.7460937500
26.2279052734, 2.8929696083, -0.6672129035, -0.7232066393, -0.7460937500
26.2378997803, 2.8873617649, -0.5765177608, -0.7634136677, -0.7246093750
26.2460155487, 2.8822793961, -0.5247600675, -0.7634136677, -0.7246093750
26.2578830719, 2.8775784969, -0.4895632565, -0.8157514930, -0.5039062500
26.2678985596, 2.8733246326, -0.4427781701, -0.8157514930, -0.5039062500
26.2779026031, 2.8696694374, -0.3663711548, -0.8288912773, -0.4726562500
26.2878952026, 2.8667058945, -0.2983175218, -0.8288912773, -0.4726562500
26.2979297638, 2.8638067245, -0.2989134192, -0.8695737720, -0.3535156250
26.3079261780, 2.8604831696, -0.3532951176, -0.8695737720, -0.3535156250
26.3179244995, 2.8564312458, -0.4385134578, -0.8832067251, -0.2871093750
26.3278579712, 2.8517615795, -0.5180576444, -0.8832067251, -0.2871093750
26.3378410339, 2.8465278149, -0.5656528473, -0.8918034434, -0.4140625000
26.3478431702, 2.8410804272, -0.5879700184, -0.8918034434, -0.4140625000
26.3577518463, 2.8355574608, -0.5984921455, -0.9124227166, -0.5253906250
26.3677692413, 2.8298799992, -0.6113524437, -0.9124227166, -0.5253906250
26.3777713776, 2.8244071007, -0.5965584517, -0.9414401650, -0.5488281250
26.3876800537, 2.8191308975, -0.5957366228, -0.9414401650, -0.5488281250
26.3976879120, 2.8137068748, -0.6044726968, -0.9752745628, -0.5332031250
26.4076786041, 2.8081088066, -0.6151363254, -0.9752745628, -0.5332031250
26.4176273346, 2.8024957180, -0.6174987555, -1.0119318962, -0.5839843750
26.4276008606, 2.7965724468, -0.6383079290, -1.0119318962, -0.5839843750
26.4375915527, 2.7902913094, -0.6710200310, -1.0552841425, -0.6601562500
26.4475898743, 2.7835822105, -0.7555553913, -1.0552841425, -0.6601562500
